specobjid,spiral,elliptical,uncertain
939093195017447424,0,1,0
1454684166019901440,1,0,0
2259697663991638016,0,0,1
2397099247120967680,1,0,0
816312379838064640,0,0,1
870441064375281664,0,0,1
3108782617063876608,1,0,0
603590685920094208,0,0,1
1817296785111017472,0,0,1
2930887682080925696,0,0,1
942471724841068544,0,0,1
1354512608291481600,0,1,0
749974168581203968,0,0,1
1125940633115060224,0,1,0
1139574852278052864,0,0,1
744245163479558144,0,0,1
3141374890842548224,1,0,0
1971540953491597312,0,0,1
626142768363759616,0,1,0
1854395413839243264,0,1,0
2361111394142676992,1,0,0
734094471712499712,0,0,1
516789463909689344,0,0,1
1169941440264955904,0,0,1
1997509225525307392,1,0,0
1554879093168695296,0,0,1
1973708365888514048,0,0,1
994279884551383040,0,0,1
871552119365199872,0,0,1
2342027718209595392,0,0,1
2989279166270040064,0,0,1
1075396629416142848,0,0,1
2822703699250407424,1,0,0
956011107619727360,0,0,1
1988486628225607680,0,0,1
1962489493474797568,1,0,0
1990707641277507584,1,0,0
2443315562802079744,0,0,1
1878164654564337664,1,0,0
2813765224505567232,0,0,1
586660960698132480,1,0,0
811844238957373440,0,0,1
2252973326072834048,0,0,1
2042550182956001280,1,0,0
819746983680960512,0,0,1
1389416605837977600,0,0,1
2392578597396178944,0,0,1
2902689875276883968,0,0,1
672196638667728896,1,0,0
1609061925012924416,0,0,1
665475323466377216,0,0,1
1480573817486075904,1,0,0
1648363420086462464,1,0,0
373916181649713152,1,0,0
690218738556889088,0,0,1
3327175588501809152,0,0,1
1825215472266668032,0,1,0
2802436126218938368,1,0,0
1137308209057392640,1,0,0
1048273330349565952,0,0,1
2044784654791239680,0,0,1
1821786365898024960,0,0,1
1118164338251687936,1,0,0
2003052677033912320,0,0,1
602528007512418304,0,0,1
1186715861331765248,1,0,0
1602261998320510976,0,0,1
311922684717983744,0,0,1
1106780540133992448,0,0,1
1346591177842911232,1,0,0
917693126301214720,0,0,1
1965847402120243200,1,0,0
2349768006281750528,0,0,1
1530162070316673024,1,0,0
1141711754099714048,0,0,1
991989051034724352,1,0,0
704957137339574272,0,0,1
581064991084406784,0,1,0
1063985077186226176,0,0,1
1523484462682236928,0,0,1
1960215153639188480,0,0,1
964938590184302592,1,0,0
554081050553247744,0,0,1
1790307345612433408,0,0,1
808400568170080256,1,0,0
2223729619352184832,0,0,1
2041303325831358464,0,1,0
2221524543715960832,0,0,1
699206966370658304,0,0,1
1346618115877791744,0,0,1
1918641246717372416,0,0,1
417880424115628032,1,0,0
2893659311198726144,0,0,1
1560558620934957056,0,0,1
2497266123486029824,0,0,1
1111383921783760896,0,0,1
1303882296838875136,0,0,1
3122206554510616576,0,0,1
931265771672201216,1,0,0
1651850246738700288,0,0,1
592319871933507584,1,0,0
1077493947661576192,0,1,0
502196745166415872,0,0,1
2349908194014291968,0,0,1
2079578704563955712,0,0,1
2182072416354723840,1,0,0
1373764508043995136,1,0,0
2058172851164309504,0,0,1
881607978489243648,0,0,1
2161740521121277952,0,0,1
2924075928508196864,0,0,1
1545917523210299392,1,0,0
716073751648692224,0,0,1
2472581532955469824,0,0,1
809636419189368832,0,0,1
2278856929470081024,1,0,0
1485115075386697728,1,0,0
809538837532403712,1,0,0
1822875431628466176,0,0,1
1532453178426025984,0,0,1
2355523400652318720,1,0,0
810815645460490240,0,0,1
949259005690144768,1,0,0
2514232962778687488,0,0,1
2915067353907619840,0,0,1
1080961258032752640,1,0,0
1808369574236678144,1,0,0
1520087516525389824,1,0,0
435851387100751872,0,0,1
648551920453052416,1,0,0
486495993748023296,0,0,1
2015372443148904448,0,0,1
2277767594163333120,0,1,0
743227015947118592,1,0,0
1919686618638215168,0,1,0
1768854777598339072,1,0,0
2938693115076175872,1,0,0
433518773048207360,1,0,0
2018818862463608832,0,0,1
1148586175909357568,0,0,1
1463795273099667456,1,0,0
1996395959147325440,1,0,0
1346720645337081856,0,0,1
2909383703073417216,0,0,1
1445716274305853440,0,0,1
572115796923279360,0,0,1
2081911312945801216,1,0,0
1080962632422287360,0,0,1
2571654130607089664,0,0,1
2473651907877431296,0,0,1
2407213921158064128,1,0,0
3242599229058738176,0,0,1
2364408833238919168,1,0,0
2916209746505656320,1,0,0
1496385344046655488,0,1,0
2727053887906277376,1,0,0
1318573422879467520,1,0,0
1508858204187027456,0,0,1
3138016982280988672,1,0,0
3092930403120474112,1,0,0
2979243653714700288,0,0,1
1956820686349559808,1,0,0
573230976725968896,0,0,1
707141867380172800,0,0,1
2363376112848889856,1,0,0
489817618341980160,1,0,0
1169876843956824064,1,0,0
968409748477077504,0,0,1
2900408938287622144,0,0,1
2846378945035659264,0,1,0
2269840939088373760,0,0,1
1899544105508169728,1,0,0
869224729620277248,1,0,0
2372405307654563840,0,0,1
1071895509515397120,0,0,1
1193463841082599424,1,0,0
1546998068598040576,0,1,0
1868025504582363136,0,0,1
1595486532356040704,0,0,1
2828407140958365696,0,1,0
618252397877159936,0,0,1
1442392176062392320,0,0,1
600152512556722176,0,0,1
1009964145979713536,0,0,1
1851006437631748096,0,0,1
2999460924525406208,1,0,0
2948822366450378752,1,0,0
1649516257877190656,1,0,0
1936697712888014848,0,0,1
1621337149280380928,0,0,1
448243432868046848,1,0,0
1809332197136558080,0,0,1
575475084353890304,0,0,1
1565102628050855936,0,1,0
2796828896610248704,0,0,1
2393762221646702592,1,0,0
571968462365157376,1,0,0
1008903391918712832,1,0,0
1532438884774864896,1,0,0
545006780283906048,1,0,0
1425456672599468032,0,0,1
2921760081739540480,1,0,0
2007575523097602048,1,0,0
2000891324936513536,0,0,1
1124874656474490880,1,0,0
2944273411582486528,1,0,0
2273255466257639424,0,1,0
2273268660397172736,0,0,1
1515560278002001920,0,0,1
2436484022365349888,0,0,1
1346628561238255616,0,0,1
731942727540828160,0,1,0
2043555400204183552,1,0,0
1486259666454341632,0,0,1
994185601429301248,0,0,1
1544737747216918528,1,0,0
2659535072213886976,1,0,0
2845174155135969280,0,0,1
811821149213190144,1,0,0
1074225924343359488,1,0,0
636285217300047872,0,0,1
1128275720984881152,1,0,0
1051604851470919680,1,0,0
1918677805478995968,0,0,1
2999492810362611712,0,0,1
2167405480123590656,0,1,0
1912955946464733184,0,0,1
1366851053940664320,0,0,1
1607811230670546944,0,0,1
2410710918007646208,1,0,0
2361144379491510272,1,0,0
1606756249230141440,0,1,0
2980375326326024192,0,0,1
641801467824465920,0,1,0
450480389794850816,0,0,1
2814918062480844800,0,0,1
2283425955324127232,1,0,0
1455834530547001344,0,0,1
1934398908885133312,1,0,0
1387113403973134336,0,0,1
2380292380478695424,1,0,0
850131432977229824,0,0,1
2393663540478109696,0,1,0
1997423738496247808,0,0,1
1070853722063529984,1,0,0
2669649754606036992,0,0,1
2516528743091038208,1,0,0
487651305406359552,0,1,0
438058931638528000,1,0,0
1325300785965197312,1,0,0
2258592929717184512,0,0,1
2403857113332869120,1,0,0
1438988362638714880,1,0,0
1924290268538890240,1,0,0
880511765312464896,0,0,1
985278731335526400,1,0,0
2387035135603140608,1,0,0
2947743745543530496,0,0,1
507905409688823808,0,0,1
836654444530657280,0,0,1
1983924478714865664,0,0,1
2355447259472095232,0,0,1
2801248108804073472,1,0,0
1465960207971543040,0,0,1
1358992568469186560,0,0,1
2930750243127453696,0,1,0
1030257279619852288,0,0,1
2036823088963807232,1,0,0
2184356651828537344,0,0,1
476381860105054208,1,0,0
852428037940078592,0,0,1
2474870997484857344,0,0,1
2019939824986777600,0,0,1
843460970658424832,0,1,0
673395385531656192,1,0,0
2191168676940507136,0,0,1
652024728147486720,0,1,0
2434370766402250752,0,0,1
667696611899500544,1,0,0
2974663084129413120,0,0,1
380599826665990144,0,0,1
1093277990961309696,0,0,1
2232810480987039744,1,0,0
1803749427416950784,0,1,0
1972699289025013760,0,0,1
2182135913151227904,0,0,1
2293470812436457472,0,0,1
2491658064025905152,0,1,0
2826059408755156992,0,0,1
1059561742863984640,0,0,1
2923011325971949568,0,0,1
1386135663157471232,1,0,0
2996079925951227904,0,0,1
3125599372868347904,0,0,1
2403822478716594176,1,0,0
2241826476401911808,0,0,1
304065024886859776,0,0,1
2429849574622390272,0,0,1
2799077393392756736,1,0,0
1190251890827356160,1,0,0
2481612652342700032,1,0,0
2346409547091961856,1,0,0
1020217912566245376,1,0,0
842175641682995200,0,0,1
1983893967267194880,1,0,0
2289005971097282560,0,0,1
1457046741915297792,0,0,1
2415066365959366656,0,0,1
946889283204048896,0,0,1
2799020218788112384,1,0,0
1347866885118519296,1,0,0
1809484479497005056,0,0,1
1071969176794458112,0,0,1
824209346605901824,0,0,1
2016587959796525056,0,0,1
2408458020594935808,0,0,1
2066109143860668416,1,0,0
1594398286259709952,0,0,1
826496330842007552,0,0,1
2931963279414683648,0,0,1
2641516275238463488,0,0,1
942479696300369920,0,0,1
2230472369862895616,1,0,0
1014544712025008128,0,0,1
2492773793483745280,0,0,1
2180898962720974848,0,0,1
954895107176294400,0,0,1
2742863215141611520,0,0,1
3119953655084640256,0,0,1
2564831661007071232,0,0,1
928932607612184576,0,0,1
1526792617453447168,0,1,0
537209320694114304,0,1,0
737485365975214080,0,0,1
2192195620784072704,0,0,1
1393865505382623232,0,1,0
1602280690018183168,0,0,1
3087255823609522176,0,0,1
445873710885267456,1,0,0
2436567860126967808,0,0,1
2665107672088471552,0,0,1
1112491954576320512,1,0,0
557495034711140352,0,0,1
1130472546509023232,1,0,0
2113380995368511488,1,0,0
2924085549234939904,0,0,1
1475012766610778112,0,1,0
860293944125188096,0,0,1
869262387893528576,1,0,0
964946011887790080,0,0,1
1100096333517187072,0,0,1
1096719733593499648,1,0,0
1963620616078649344,0,0,1
1831848552549083136,1,0,0
467387305049483264,0,0,1
1476104027405051904,0,1,0
2238331679078901760,0,0,1
2353186113859905536,0,0,1
2823871930338142208,0,0,1
2205694325189273600,0,0,1
377257316451379200,0,0,1
2079548467994191872,0,0,1
2845165633920854016,1,0,0
2919548138685491200,0,1,0
2086419855677876224,1,0,0
1522235687921805312,1,0,0
2271108395664697344,1,0,0
1386097180250499072,0,0,1
2061695704086112256,0,0,1
892883470987061248,0,0,1
1902940775411378176,0,0,1
2061569535126824960,0,0,1
1322947555650201600,1,0,0
3125559515571841024,0,1,0
2975916252104517632,0,0,1
636273397550049280,0,0,1
590007044442974208,0,0,1
2072948363078166528,0,1,0
2829387909759526912,1,0,0
3091797631249180672,0,0,1
834359763746711552,0,0,1
2244094499313707008,0,0,1
2795684025228879872,0,1,0
741984843054737408,0,0,1
2725969770397591552,0,1,0
1909598312294541312,0,0,1
1802696644999800832,0,0,1
1137224646173681664,0,0,1
2827170190461003776,0,0,1
956034472241817600,0,0,1
2939892682278856704,0,0,1
2673032402179221504,0,0,1
2921785095629072384,0,0,1
1377127365330626560,0,0,1
2389207501171091456,0,0,1
2412827210059638784,1,0,0
369435120584648704,0,0,1
879337762661099520,0,0,1
729649428142516224,0,0,1
1908464721795770368,0,0,1
1508725987913787392,0,0,1
2987147213995534336,0,0,1
1187945944075757568,0,0,1
1984985783118882816,0,0,1
493171128840251392,0,0,1
932412012628043776,0,1,0
1022373230318479360,1,0,0
612564627917662208,0,0,1
1310630549555013632,0,0,1
1632605769679529984,1,0,0
957147726070441984,0,0,1
2666264633114912768,0,0,1
818663684598425600,0,0,1
516929651642230784,0,0,1
2044768986750543872,1,0,0
2669678067030452224,0,0,1
2052591186794801152,0,0,1
2162874392537753600,1,0,0
2220406890716751872,0,0,1
1390497151057946624,1,0,0
2080809333020452864,0,0,1
964977897724995584,0,0,1
1306183574776473600,0,0,1
936829850264561664,0,0,1
2947754465781901312,1,0,0
2015375466805880832,0,0,1
736487833782478848,0,0,1
527013822335051776,0,0,1
1434524899547834368,0,0,1
814116104405280768,0,0,1
2493964564559849472,0,0,1
690319893626644480,0,0,1
1182238653422790656,0,0,1
1600009923326928896,1,0,0
1506581115337467904,0,1,0
2846401485024028672,0,1,0
1945658722151852032,0,0,1
480911849336891392,0,0,1
1379375866257106944,0,0,1
3143588757521852416,0,0,1
1343227495536683008,0,1,0
2348681413680719872,1,0,0
874862199691044864,0,0,1
834443876386236416,0,0,1
1567305219350489088,0,0,1
1808196676033210368,1,0,0
891841683434530816,0,0,1
2817037920932751360,1,0,0
1561737572311394304,0,1,0
1067466402119575552,0,0,1
981946661095892992,0,0,1
2188800053227841536,1,0,0
312043356119132160,0,0,1
729661797648328704,0,0,1
303998229555472384,0,0,1
699256719271815168,0,0,1
3324787449212725248,0,0,1
1497608276777396224,1,0,0
2736071252929177600,0,0,1
1342080429980674048,1,0,0
548408120108410880,0,0,1
2473641737394874368,0,0,1
652059087885854720,0,0,1
1967078030727735296,1,0,0
650881510949283840,0,0,1
1443459801953626112,0,1,0
1025751205806106624,0,0,1
2933140031734310912,0,0,1
2042431985456015360,0,0,1
2846353381390313472,1,0,0
1966976325902166016,0,0,1
984210280642799616,0,0,1
2285635968344025088,0,0,1
2034512746581616640,0,0,1
1569532284950833152,0,0,1
2024522028740012032,0,0,1
2192190398103840768,1,0,0
505665979246733312,0,0,1
2376901205348608000,0,0,1
2675196241146570752,0,0,1
377291126433933312,0,1,0
2666161553899808768,0,0,1
1009961397200644096,0,0,1
2660517760798320640,0,0,1
1970421375457847296,0,0,1
2081940999759751168,1,0,0
1610135048562960384,0,1,0
572036632086079488,0,0,1
2446702333476759552,0,0,1
814061128823891968,0,0,1
2729343626776700928,1,0,0
640700032017786880,0,0,1
1560654828202387456,0,0,1
1480641162573277184,0,0,1
1967060163663783936,1,0,0
858071281268975616,1,0,0
369431547171858432,0,0,1
1325226843808229376,0,1,0
438090817475733504,0,0,1
2740551213241100288,0,0,1
2035736777918015488,1,0,0
2804665386010699776,1,0,0
2391564572378032128,1,0,0
1182243601225115648,0,0,1
585502349682829312,0,0,1
304161507032197120,0,0,1
2348642106140026880,0,0,1
448266797490137088,0,1,0
3113241136731285504,0,0,1
994176530458372096,1,0,0
475181193239750656,1,0,0
2020029710062348288,0,0,1
1799210092252391424,1,0,0
519070950302443520,1,0,0
1517748310536906752,0,1,0
3095268789609064448,0,0,1
2066102271912994816,1,0,0
1486204415995045888,1,0,0
2933091653222688768,0,0,1
2805835271801694208,0,0,1
1547139630720116736,1,0,0
985288901818083328,0,0,1
2446654504720951296,0,0,1
498866049131767808,0,0,1
629519374025254912,1,0,0
2379076314243033088,0,0,1
2840758516489152512,0,0,1
2005289362052376576,1,0,0
1489709659701929984,0,0,1
1322962399057176576,1,0,0
1791330716093540352,0,0,1
1800451441819674624,0,0,1
1580927343835244544,0,0,1
1116902372673611776,0,0,1
950407720463263744,0,0,1
1941151559698114560,0,0,1
2645887384234780672,0,0,1
820924834639800320,0,0,1
1135039092908648448,0,0,1
1944506719430273024,0,0,1
1572957813611718656,0,0,1
1371350804908238848,0,0,1
546209096282433536,0,0,1
3089491406281009152,0,1,0
3095128601876523008,0,1,0
1612441549096904704,0,0,1
474012687425103872,1,0,0
3325950457653782528,0,0,1
988573417911379968,0,0,1
2434250919634823168,1,0,0
579854979108464640,0,0,1
2659547441719699456,1,0,0
1580938338951522304,1,0,0
585642537415370752,1,0,0
1769955388788074496,0,0,1
1343276698682025984,0,0,1
379521760598452224,1,0,0
1579813270422841344,0,0,1
991940947401009152,0,0,1
1078694064804620288,0,0,1
1063983702796691456,0,1,0
862565810177075200,0,0,1
2499522320993904640,0,0,1
2444454376635394048,1,0,0
2927423941616101376,0,0,1
2995034840132249600,0,0,1
1770070837508990976,0,0,1
3113158948237109248,1,0,0
1074111025378256896,0,0,1
867075732583507968,0,0,1
1942187581357713408,0,0,1
329962368320694272,0,0,1
2670798194601912320,0,0,1
1182362348480915456,0,0,1
1445679440666322944,0,0,1
2234914946058053632,0,0,1
665464603228006400,1,0,0
1622566128385550336,0,0,1
882784181086611456,1,0,0
620458568159619072,0,0,1
948179560116021248,0,0,1
2926234819639666688,0,0,1
1945615566320461824,0,0,1
2827273269676107776,1,0,0
1355628062837860352,0,0,1
2254194608244287488,1,0,0
1957941638437300224,1,0,0
1858914954892044288,0,0,1
325512374935119872,0,0,1
2105588188570478592,1,0,0
2182061970994259968,1,0,0
3129019128673757184,0,0,1
1050620238304929792,1,0,0
2051389958362523648,1,0,0
1622468271850678272,0,0,1
708258420901308416,1,0,0
2364467382233098240,0,0,1
2430834739037366272,0,0,1
2509640027462461440,0,0,1
2430967505066420224,0,0,1
1047232092821284864,0,0,1
1114641224007968768,1,0,0
2039050420298475520,1,0,0
1015714588504647680,0,1,0
2912733914751592448,1,0,0
728625232960579584,0,0,1
2374541653412177920,1,0,0
1633737716849993728,0,0,1
597998294970427392,1,0,0
2167508009582880768,1,0,0
879346008998307840,1,0,0
1145112268669741056,0,0,1
1532430638437656576,0,0,1
522558601152194560,0,0,1
2936437741816145920,0,0,1
3096358405648967680,0,0,1
3108690807842957312,1,0,0
3323802286777460736,0,0,1
2077374183213393920,0,0,1
610318047294547968,1,0,0
1607851087967053824,0,0,1
3116638898009171968,0,0,1
2577359771321526272,1,0,0
564152581761296384,0,0,1
680092781758146560,0,0,1
1171095103092058112,1,0,0
514639918291511296,0,0,1
2430925173868750848,1,0,0
2901596685723527168,0,1,0
2973557250276222976,1,0,0
2805881176412153856,0,0,1
1633699783698835456,1,0,0
894021190744565760,0,0,1
1561730975241627648,0,0,1
2358875262084474880,0,0,1
533800284455987200,0,0,1
3340592379508844544,0,0,1
1312904340893100032,0,0,1
744346593427220480,1,0,0
1617959174044411904,0,0,1
1906290711976765440,0,0,1
2795764289577707520,0,0,1
1335413816053229568,1,0,0
1769968033171793920,0,0,1
2232817627812620288,0,0,1
581007541601855488,0,1,0
1777916407695042560,1,0,0
3135643411302868992,0,0,1
1817280567314507776,0,0,1
2511981987112183808,0,0,1
2830647945739659264,0,0,1
1640568157942867968,0,0,1
440234864931792896,0,0,1
2057130789472069632,0,0,1
1568390437360658432,0,0,1
569764210658011136,0,0,1
2806932858227156992,0,0,1
1964809738004752384,0,0,1
431388194978686976,0,0,1
2407348336454559744,0,0,1
2004254168381941760,0,0,1
531557279980349440,1,0,0
2198928479012022272,0,0,1
2743911321144682496,0,0,1
1553764188294244352,0,1,0
398672775813818368,0,1,0
674464935484352512,1,0,0
2271025932292614144,0,1,0
1128247958316279808,0,0,1
934597841341409280,0,0,1
2028911279728519168,1,0,0
2851980407258245120,0,0,1
424522574983096320,1,0,0
3324835827724347392,1,0,0
2894792357494941696,0,0,1
2569479296187918336,1,0,0
1764320391611836416,0,0,1
1316202600932075520,1,0,0
695900185049458688,1,0,0
1857883883366803456,0,1,0
2809258051448629248,1,0,0
1147467422593214464,0,1,0
2233949849760327680,0,0,1
2052635717015726080,0,0,1
1978229827546671104,1,0,0
1577462238292240384,1,0,0
1353421892807059456,1,0,0
1057337429616257024,0,1,0
555112392493656064,0,0,1
1623681307500374016,0,0,1
2290202514458437632,1,0,0
510156934742042624,0,0,1
2905976040520181760,0,0,1
1489710209457743872,1,0,0
1862365773075343360,1,0,0
1986163360139339776,0,0,1
1541430691571460096,0,0,1
1938840661016995840,0,0,1
1567299172036536320,0,1,0
2275578460204197888,1,0,0
966035902822377472,0,1,0
521341991536060416,1,0,0
1938961332418144256,0,0,1
1001078718610827264,1,0,0
1398499124608788480,0,0,1
2435487039139899392,0,0,1
2663921298673002496,1,0,0
2087478410497517568,0,0,1
1928805417970853888,0,0,1
933537362426750976,1,0,0
1084316696300251136,0,0,1
1109104357757970432,1,0,0
441445152540616704,0,0,1
2367903901698516992,0,0,1
942453033143396352,0,0,1
1621306637832710144,0,1,0
484272781119219712,1,0,0
1143985270140463104,1,0,0
438082021382711296,0,1,0
2930801095540238336,0,0,1
1052766759897032704,0,0,1
717315649998710784,1,0,0
1388263493186119680,0,1,0
658700132899907584,0,0,1
716229607421929472,0,0,1
2040162580705601536,0,0,1
2747262906960734208,0,0,1
1076518131142256640,0,1,0
1341021600702556160,1,0,0
442589469284001792,0,0,1
2425212114990819328,0,0,1
565263083841284096,0,0,1
645290768965068800,0,0,1
731875107575719936,0,0,1
1918557408955754496,1,0,0
2496168260756596736,1,0,0
2729341152875538432,0,0,1
944798561810278400,0,0,1
2562716750407821312,1,0,0
2727056911563253760,0,0,1
1069653055030454272,1,0,0
842198181671364608,0,0,1
3320317934395484160,1,0,0
2221442080343877632,0,0,1
1120283647266547712,0,0,1
528105362520303616,1,0,0
3326009831281682432,0,0,1
2500661414989948928,1,0,0
2814862537143642112,1,0,0
2381305300314515456,0,0,1
2919563256970373120,0,0,1
1316298808199505920,0,1,0
2380271764635674624,0,0,1
630604041910511616,0,0,1
601307274694125568,0,0,1
717241707841742848,0,0,1
1547053593935243264,0,0,1
1481807744393570304,0,0,1
1065154403691948032,1,0,0
688077434796402688,0,0,1
1322984939045545984,0,0,1
2355502784809297920,0,0,1
1367004160934832128,1,0,0
2992779741750126592,0,0,1
841211370002212864,0,0,1
2983662591382939648,0,0,1
2812651693987096576,1,0,0
2398233112262764544,0,0,1
445953700356188160,1,0,0
2746221394185447424,1,0,0
396477874082703360,0,0,1
636250582683772928,1,0,0
2022248514125326336,0,0,1
1616858013283411968,0,0,1
505552729549072384,0,0,1
1923050018919442432,1,0,0
1586550521160820736,0,0,1
2519890505899206656,1,0,0
2674067592460658688,1,0,0
2797919337803966464,0,0,1
346905017418016768,1,0,0
344535844318636032,0,0,1
2111160531451668480,0,0,1
1931033034987956224,1,0,0
581017437206505472,0,0,1
1528973498112829440,1,0,0
1062851205182547968,1,0,0
939127829633722368,1,0,0
1425557552791316480,0,0,1
1925368339203385344,0,0,1
2835181238237554688,0,0,1
450416068364625920,1,0,0
3143617344824174592,0,1,0
2477104104879450112,0,0,1
2354259786695993344,0,0,1
1001025942052694016,0,1,0
1347744014694115328,0,1,0
2910539013976778752,1,0,0
819766500012353536,0,0,1
1854451763810166784,0,0,1
2259691891555592192,0,0,1
837738013055281152,0,0,1
2792358552293894144,0,0,1
2384733307473520640,1,0,0
1483955090451621888,0,0,1
2509693078898501632,1,0,0
1817255553424975872,0,0,1
3090750896162760704,0,0,1
2067309260869494784,0,0,1
371664931642173440,0,0,1
2829551736992065536,0,0,1
1391624150761629696,0,0,1
3136864968771659776,1,0,0
1783429350104786944,0,0,1
1910653294137600000,1,0,0
1827381230362978304,0,0,1
1013330026487113728,1,0,0
2810302862423255040,0,0,1
1120378755022350336,0,0,1
1190231549862242304,1,0,0
1535854792759339008,0,0,1
1920827904896296960,0,0,1
806159213666527232,1,0,0
2845311594089441280,0,0,1
522501426547550208,0,0,1
1824010403395430400,0,0,1
1984000894772996096,0,0,1
1066378435078678528,0,0,1
2832813714791491584,0,0,1
1883783434346719232,0,0,1
2106589568802252800,0,0,1
2792311273293899776,0,1,0
1566279649795794944,0,0,1
712751300760070144,0,0,1
374976384830826496,0,0,1
1851116663672432640,0,0,1
2074020387083020288,0,0,1
810763143780263936,0,0,1
503435069768099840,0,0,1
452762150847408128,1,0,0
2944299524983646208,1,0,0
437995434842023936,0,0,1
1567419018803963904,0,0,1
2807999110618048512,0,0,1
385151529876744192,0,0,1
395216184506607616,0,0,1
2746187584202893312,1,0,0
1602269145146091520,1,0,0
955965477887174656,0,0,1
2516401199742216192,0,0,1
309794305118070784,0,1,0
1621372058774562816,1,0,0
2563691192470497280,1,0,0
310768197525596160,1,0,0
1943453650055620608,0,0,1
951482493129746432,0,0,1
505661856078129152,0,0,1
667831302073903104,0,0,1
2273250793333221376,0,0,1
1056111475359246336,0,0,1
1831962352002557952,0,1,0
2947774531869108224,1,0,0
2389314428676892672,1,0,0
1563962159497504768,1,0,0
1582005140125149184,0,0,1
1539197308476876800,0,1,0
1322956901499037696,0,0,1
2075150140565383168,0,0,1
1514370606286530560,1,0,0
495533154711398400,0,0,1
1774447998651099136,0,0,1
1783428250593159168,1,0,0
677889635216549888,1,0,0
1352230571991918592,0,0,1
2362313709587556352,0,0,1
2491618756485212160,0,0,1
2285721730250991616,0,0,1
2577192645554104320,0,0,1
695944440392476672,0,0,1
520327417198307328,0,0,1
1891566597399668736,0,0,1
1996271714333386752,0,0,1
699197070766008320,0,0,1
1789160554951108608,0,0,1
3091785811499182080,0,0,1
2918344998137128960,0,0,1
2517587021053061120,0,0,1
2161843050580568064,0,0,1
2278947089423558656,0,0,1
376205633461970944,0,0,1
555240760476198912,0,0,1
1396208564208429056,0,0,1
3324927087189452800,0,0,1
330035485843941376,0,0,1
2437636585949259776,0,0,1
644150025047271424,1,0,0
2189939147307771904,0,0,1
1533524377679718400,0,0,1
1029072835382896640,0,0,1
867013335298631680,0,0,1
350199154305165312,1,0,0
2443365865459050496,0,0,1
1808234059428554752,1,0,0
1808285736475060224,0,0,1
1919823782713780224,0,1,0
994205667516508160,0,0,1
456057937337542656,0,1,0
1829743806828800000,0,0,1
2437590131582986240,1,0,0
967166475670415360,1,0,0
1527875911301490688,0,0,1
1909576047184078848,0,0,1
1960192063895005184,0,0,1
1771167326301874176,0,0,1
485271687433054208,0,0,1
1087743049393530880,1,0,0
2895982303970879488,1,0,0
3113204577969661952,1,0,0
2741684260007077888,0,0,1
601244327653435392,0,0,1
613652594690123776,0,0,1
2115716358300788736,1,0,0
941377431430785024,0,0,1
1895020717624289280,0,0,1
394217827881478144,0,0,1
370546723048679424,0,0,1
2841930595817252864,0,0,1
835538990001055744,1,0,0
1536962550741100544,0,1,0
1592139069104613376,1,0,0
1903925384466950144,0,0,1
2409454727549970432,0,0,1
948171038900905984,0,0,1
2246210778497574912,0,0,1
1051650481203472384,0,0,1
3140280876772911104,0,0,1
1939986078144423936,1,0,0
584514713279293440,0,0,1
563085776561137664,1,0,0
1631579650385799168,0,0,1
1024586272414394368,0,1,0
494389937362200576,0,0,1
2671783906776213504,0,0,1
944694657961453568,0,1,0
575341768569022464,0,0,1
957135356564629504,1,0,0
2401705645465167872,0,0,1
1991858830958422016,0,0,1
1123757829451180032,0,0,1
1508775740814944256,0,0,1
1768911402447169536,1,0,0
2512007001001715712,0,0,1
2514258251546126336,1,0,0
307501824162686976,0,0,1
2805797888406349824,1,0,0
1380365701163804672,1,0,0
1791455510663292928,0,0,1
1606811499689437184,0,1,0
1075305919706851328,0,0,1
397567215378917376,0,0,1
1048356343477463040,0,0,1
1785819413539219456,0,0,1
1581981225747245056,0,0,1
2519872089079441408,0,0,1
1136207597834102784,0,0,1
2906120626299234304,0,0,1
2810356463615109120,0,0,1
2346496133632649216,0,0,1
728601593460582400,0,0,1
657697653542381568,1,0,0
670064685017491456,0,0,1
1434465800797841408,0,1,0
343549032230053888,0,1,0
2549102322051475456,0,0,1
325453551063033856,0,0,1
3096321846887344128,1,0,0
1599906294356011008,0,0,1
1049432765377832960,0,0,1
699274586335766528,0,0,1
1131699326272169984,0,1,0
3087340211126953984,1,0,0
2558084233058871296,0,0,1
419006600494213120,0,0,1
1534645054956660736,1,0,0
504431502566647808,0,0,1
2492799632006998016,1,0,0
454940833456613376,1,0,0
2420737102179231744,1,0,0
1878099783378298880,0,0,1
2357699065845671936,0,0,1
550602195343534080,0,0,1
2946564519255631872,0,0,1
2791271690468878336,0,0,1
2992711846907111424,0,1,0
2808034294990137344,0,0,1
3094001877218519040,1,0,0
511309772566325248,0,0,1
845552791949699072,0,0,1
1946779135070201856,0,0,1
2478148366534469632,0,1,0
1180081961616566272,0,0,1
522509123128944640,0,0,1
3089634892548433920,0,0,1
2227191152455477248,0,0,1
1450333948180719616,0,0,1
2035767564243593216,1,0,0
1938908006104197120,0,1,0
491059516742330368,0,0,1
476422542035281920,1,0,0
369464532520691712,0,0,1
1457054713374599168,0,0,1
1517756281996208128,0,1,0
2424122218603636736,1,0,0
2667272060224432128,0,0,1
1534621415456663552,0,0,1
827610690826037248,0,0,1
1019067003383605248,0,0,1
714958571460126720,0,0,1
